TweetID,TimeOfDay,Tweet
4791,6,Jus seen af big as SKUNK walk up my mf driveway ..slow af
4792,23,Eagerly awaiting my diet and workout changes from my coach __ t-minus 2 weeks before prep starts! _
4793,23,"@_itsSharette I like to workout, but I don't take steroids and i dont have low self esteem.. Lol"
4794,3,"I'm getting up earlier for golf tomorrow morning than i have all year for school. Difference is, golf&gt;class."
4795,2,Finally after a long days of cold and work and lots of running around and drama.... I get a break! No work tomorrow. Ready to play ’Ê_’ü„
4796,5,"Running tomorrow I swear!  #Corktown 5k in March, @WarriorDash in July."
4797,4,Tonight I'm gonna dance for you.. ’Ê_’__
4798,0,"Work, gym, volleyball. My schedule for the next 3 weeks ___"
4799,20,I am queen  Oskaloosafur of the Zulu tribe and a master of underwater basket weaving
4800,22,Now I'm stuck watching football.
4801,15,one of the best things about watching soccer is that there are no commercials
4802,21,all the girls at EF that are walking around on crutches &amp; getting in car accidents u are still hot even though you are in pain don't worry ’Ê_’ü„
4803,22,"Your fantasies are like hot air balloons now, each one lifting... More for Capricorn https://t.co/SieuJ9SPoI"
4804,16,Everybody at the Benz dealership is wearing at least slacks and a polo. I'm over here all out of place with basketball shorts and a t-shirt
4805,15,Last baseball game was today. Now it's officially football season!!! ’Ê_’Àˆ
4806,13,Smoking meat and college football. This is  going to be a great day!
4807,23,Tree run
4808,15,Wht imma cook up today ’Ê_’ü•
4809,15,@jodddyy I'm training for our marathon right now :D
4810,17,Off to the gym for a good workout
4811,4,Lil kids football camp In the morning
4812,16,"Waiting for the new fridge to arrive, going to work out, feeling calm."
4813,6,"""@H8UHOES: When u having sex wit bae. &amp; remember she baked the chicken last night http://t.co/34IMtUkXGs"""
4814,19,WHERE THE HECK IS THE FRISBEE ZAYLA I KNOW U LOST IT
4815,1,"No reason to get excited about basketball until 7 mins to end b/c that's when it matters. Of course, those 7 mins last half-hour+"
4816,16,Time may appear to be running slowly today as everything seems... More for Aries http://t.co/WFRXV0rC0x
4817,21,So my hoop run was cancelled and nobody told me ’Ê_’ü‘
4818,3,"Me ""at least in Mi we don't have poisonous snakes and spiders running around everywhere""\n@babyyruth94 ""No, we just have poisonous water..."""
4819,20,"Mrs. Clause can finally binge watch ""The Wire"" #WhenSantasAway"
4820,2,@CCRhyder bandza make CC dance
4821,7,cant wait til tomorrow hopefully everything work out un my favor ’Ê_’ü_’Ê_’ü_’Ê_’ü_’Ê_’ü_
4822,8,Need to keep up on my exercise. Walk every day is my goal!
4823,15,It was very cold outside but worth it.  Just had a great walk with @barkleythecorgi and @lilnayners.
4824,22,Anyone down to golf tm at grey stone $24 bucks  at 1:30
4825,6,Just emailed you @KevLAbeast If you want your US walk documented on video’Ê_’_´ Let me know! Here's my work: https://t.co/XeOVvHfQbD
4826,2,@AustraliaShona oh yea my trainer I walked my 3 miles I froze but I did it
4827,15,Was just about to call @LawrenceMcGrego and ask if he wanted to join me on my run and then remembered he is still in school..’Ê_’ü“’Ê_’ü“’Ê_’ü“’Ê_’ü“
4828,21,just got home...leaving right back out..going for a walk #thinking
4829,20,"@MikeValenti971 - it's the mentality of the football fan in the state of Michigan. See UM, MSU, fan. You hear very, very, very, complaints."
4830,14,AZ in 2.5 weeks. Serious gym time in order this week and next. Any new fun #workouts I should try to stay motivated?
4831,22,#Soccer ladies who lift kicking butt today on their upper body #strength #training day after some‰€_ https://t.co/ksbKE6QEM2
4832,22,@ghostly i saw this on my walk home from work the other day ’Ê_’_› http://t.co/RjbFWtoxe8
4833,18,"Jude and I are using our new shark vacuum everywhere, both amazed by how much it does ’Ê_’ü‚"
4834,23,2nd annual Thomas Magees Golf Outing. #dinedrinkdetroit #thomasmagee @ Chandler Park Golf Course https://t.co/H2CHJzcVsR
4835,17,":-) (@ Chrysler Warren Truck Assembly Plant in Warren, MI) https://t.co/vbX5UMqFcQ"
4836,2,Walking zombie today ’Ê_’±_
4837,16,Whoever made the #IceBucketChallenge wasn't an athlete. I've taken many ice baths &amp; sat in ice tubs as a basketball &amp; football player.
4838,22,My official time at the River Bank Run 25K Handcycle Race.  I believe I finished 9th Overall out of‰€_ https://t.co/yvevHQbeVf
4839,4,@ArtesaAvdullaj my girl Artesa what's good fam? You still trapping?
4840,17,"Pilates, carrots, rice, side salad, venison... I think I've been really healthy today then remember that I had leftover pizza for breakfast"
4841,20,"Today would've been your 78th birthday Popple, I miss watching you dance with grandma in your Hawaiian shirts ’Ê_’_• https://t.co/IvxnQInYWO"
4842,0,"Back when I attended Indiana football games, they just got blown out. Which is worse? #iufb"
4843,22,"Excited to go home and run tonight, so much on my mind."
4844,3,#Bike Ride to Save @NickOrganicFarm is THIS Saturday! Dupont Circle at 10:30am http://t.co/MnXaJM6i attn @NonGMOProject @GMWatch @shebafar
4845,4,@br00kebaker good thing you have a boyfriend that'll cook ya good bacon instead _
4846,16,Motivation ... @ Baypoint Golf Club https://t.co/rUCE7lTCPr
4847,3,I wanna be the last number that you call late at night. first one that you dial when you open your eyes. Wanna be the one you run to.
4848,11,Brighton your Friday with Katy'a Gentle Slow Yoga at 6pm tonight at @villageyogafran ’Ê_’ü‰’Ê_’__’Ê_’__’Ê_’_È’Ê_’__’Ê_’__ @‰€_ https://t.co/loms5beDlM
4849,3,"If any girls wanna come to this pool party, let me know"
4850,6,Good seeing @MaeDayMaeDay this weekend getting her workout on.
4851,17,Another fucked up day someone please run me over when they see me on my motorcycle! #greatlyappreciated
4852,17,the best thing about riding my bike in the bike lane is that i dont have to stop at red lights #winning
4853,21,"Working out (@ My Personal Dungeon in Macomb, MI) https://t.co/YuUBG4FYyh"
4854,21,"Quick, easy pedal in Meridian Ranch #fitness https://t.co/kt9KRkabUQ"
4855,21,fitness__exercises's photo http://t.co/fj79krCG4y lmao
4856,18,"Olga's Kitchen #Hospitality #Job: Cook ( #Canton , MI) http://t.co/kxY9TjaskJ #Jobs #TweetMyJobs"
4857,0,SOME GUY JUST TOOK MONEY FROM THE CASH REGISTER AT WALMART AND RAN OUT AND THE LADY STARTED FREAKING OUT
4858,5,@brittany_horn13 ya I love food running.
4859,1,RIP Patrick Swayze- may you keep on dirty dancing in the afterlife.
4860,11,"What are you doing right now?  I'm about to go for a bike ride... oh yeah, in the middle of the day..‰€_ https://t.co/0IIjQVXnr5"
4861,12,Saturday jog. #GetFit #NoMoreExcuses #DoWork #FeelTheBurn #weightloss #motivation #425NeverAgain‰€_ https://t.co/6YU8zYEQfR
4862,2,Run!  http://t.co/yLVjDami
4863,21,#nedvsarg is like every baseball game I've seen.
4864,22,I need a walk in
4865,18,I don't think it's very nice to walk around my head all night
4866,4,Idk what I'm thinking. Quick 35 min workout then  b e d
4867,0,Say cheese #fishing #funny #mst3k #models #love #me #you #explorer #instagramers https://t.co/tGsmBrubJR
4868,13,Press the ball against the ground .. @ Fellows Creek Golf Club and Banquet Facility https://t.co/1OJKc52l3n
4869,3,You guys...I lost my yoga mat. Or someone stole it?  Now how am I gonna...look at my yoga mat? @Kissmyhass92 #struggleisreal #yoga
4870,1,Listening to swim good - Frank ocean ___
4871,19,It's a beautiful day for baseball #dvpdemoday  http://t.co/BwFwHLoo
4872,10,I tried looking nice for like 2 days of school but now it's all yoga pants and no glamour.
4873,12,@stajans_girl Whenever you talk abt baking now I remember when I misread your tweet &amp; thought you were making guacamole w/ chocolate chips ’Ê_’ü‚
4874,4,Too tired and sore after the gym that I make kris drive me to buy lemons.
4875,19,Happy for all of my fellow lifelong @mlb fans and for my wonderful partners at baseball. #WorldSeries kicking butt. #BaseballIsWayStrong
4876,3,Why is walking in your house at the same time as your neighbor so awkward ’Ê_’ü©
4877,10,@rooprajfox2 you see everything good for diversity is getting squeezed out of GILBERTVILLE. Our biking groups will miss Bucharest Park Ave.
4878,5,@lisaling lisa u really watched the fight? Wow. I never knew ur a boxing fan lol
4879,2,"@JodySmith_ doesnt work out the way u project, unlike some lol"
4880,15,Some of these hoes weave be longer then there goal good laugh today
4881,22,I just did 3 pull ups. Don't act like you're not impressed.... Bc I am!
4882,16,I really needed this! (@ Bikram Yoga Ann Arbor West) on #Yelp http://t.co/LVEm0tEz49
4883,18,Started a blog to post all the vanity license plates I've been collecting this year. Help me run it. @platevanity http://t.co/lNlhyreGhG
4884,15,Computer kinda sorta fixed now.  Going to hit some garage sales and look for  a cheap bike.
4885,21,#personal#trainer#results#fitness#weight#loss (at Defined Personal Training)‰€_‰€_... http://t.co/ZbJjyk4HZd
4886,20,Gym time!
4887,19,Glad my mom don't stay up here I ain't have a driveway to shovel
4888,1,Basketball is a game football is a game BOXING IS NOT A GAME!
4889,18,Climbing to the top just hoping\nI don't trip
4890,19,Final Speed work run before I #FreepMarathon #TeamJDRF #TeamWarzecha https://t.co/sSyw3PC0ds
4891,13,@ClaireWil23 that's great! Heard u met more Ptown folk. Lemme kno when you're all settled &amp; I'll come up so u me and Turno can go out in EL
4892,17,"@yellaboneDIME lol plz do babe , I miss your cooking lol"
4893,6,"Acro Teacher - #Hillside , NJ (https://t.co/JB2i2CPoPY) Get Dance Jobs #Dance #jobs #job #GetAllJobs"
4894,0,I wanna ride bikes soon
4895,19,A deal to build a controversial public bridge over the Detroit River will be unveiled Friday by Gov. Rick Snyder http://t.co/DoBMeF1n
4896,19,@CoachDoakesDCDS pls contact re batting gloves left at dcd last night
4897,23,"The Dewey Decimal System, what a scam that was. Boy that Dewey guy really cleaned up on that deal"
4898,3,"@michaelzdebski good luck tomorrow coach, from your Shamrock Wrestling Family!"
4899,1,Straight swimming in the cold #yolo http://t.co/tofU7UTmb8
4900,10,These made-in Detroit bicycles are coming to a bike-sharing program near you https://t.co/GQ6lrklTd5 via @business
4901,19,I wonder if OOMF will cook for me today’Ê_’«—
4902,19,(4/4) skate and more through the car-free street. \n\n#SwDetroit #SouthwestDetroit  #Detroit #EdMattersHere
4903,22,#Repost from @thehorsebc with repostapp\r\r---\r\rDebo getting a new bike! #enfield @ detroit ironÉ http://t.co/VwLxhQNLWQ
4904,18,"I went sky diving, I went rocky mountain climbing. #LiveLikeYouWereDying"
4905,17,No basketball to look toward to ’Ê_’ü”
4906,4,Leo ran off stage.
4907,3,Missed Thursday's Belly Dance class ? \nDon't worry. You can still join next Thursday @ 7pm\n\nCheck out that... https://t.co/NzDS5fHcKN
4908,5,"Na Na, I swear it ain't he same... Weave is the devil! https://t.co/1jUa9czYAg"
4909,15,"if cleaning off the table [aka junk drawer] is the only thing I accomplish today, so be it. #longoverdue #st http://t.co/XFxXOT33"
4910,17,"I have errands to run, homework to do, but this rain has given me no choice but to lay down and take a nap’Ê_’ü«’Ê_’__‰˜”•üè"
4911,12,I liked a @YouTube video from @nefutv https://t.co/PA5bSIbYQr Nefu Da Boss - Home Gym - LateNight
4912,19,Every so often when I walk Hollywood I run into someone who remembers me http://t.co/Io6jo1oVQW via @invisiblepeople\n‰_•http://t.co/1IBaSocPPJ
4913,21,Tryna decide if I should bother running soccer today
4914,22,"Saturday Nights at The Pound! Tonight DJ Mark E spinning all your favorites from 10pm-2am! $2 Rolling Rock, $3.50... http://t.co/Ipt7ZConAc"
4915,4,"‰€œ@ZackMeisel: Ryan Raburn over his last 13 at-bats: .923 batting average, 4 HR, 9 RBIs, 1.846 slugging percentage, 2.769 OPS‰€ù"
4916,2,Everybody down stairs watching tv and I'm up here laying down thinking ’Ê_’±€
4917,7,Have to finish cleaning before I go to sleep ....
4918,18,Pedicure after living in Brooklyn for nine weeks. I feel the need to apologize for walking so much. @‰€_ https://t.co/lfFgUP6KzW
4919,20,Noah was telling us his hunting story then we look over and seen llamas racing ’Ê_’ü‚’Ê_’ü‚’Ê_’ü‚’Ê_’ü‚
4920,19,Just want to hit and run like i don't have insurance!!!  :-) #inlilwayne VOICE
4921,14,Just completed a 1.43 mi run - Entirely too muggy to run outside https://t.co/mz4nTnI2f3 #Runkeeper
4922,19,I feel the need to sing this to the top of my lungs on a van ride to a volleyball game http://t.co/TOPRNFr1U3
4923,19,#wodify #FiveLakesCrossFit 6DB4: 38 Reps | Comment: #TACFIT #BAD45 #TACFITRugby 50# for all: 6/6 rear lunge; 7/7 push press; 15 squat; 10/10
4924,22,Ran into the store for just a couple items and there was a sale... I showed such restraint (budgeting) and was in... https://t.co/hheOWd7hrx
4925,3,"if you wanna judge come walk a mile in my chucks, but the road sucks better lace up"
4926,18,1939 Packard Plant Polishing. Original Archival by DigitalTraveler http://t.co/RxWg9OYmTy via @Etsy
4927,4,#EasilyAttractedTo volleyball players
4928,3,Got to train with a few Detroit Lions Football players today at work #DAPfitness
4929,23,ALEX COME TO MY SCHOOL AT LET US WEAR WEAR YOGA PANTS
4930,19,I just checked in at Marathon Petroleum with #mPLACES  Download today!  https://t.co/8PEnxVxu9S
4931,16,Walking makes me hungry! (at @Vinsetta_Garage w/ 5 others) http://t.co/bvJAT3TuYZ
4932,6,Adult swim = weird af
4933,21,"(cont) find you. From, the girl at the table next to you (we made eye contact when I walked by your table and behind your friend)."""
4934,18,Come on William and Kate walk out already #RoyalBaby
4935,6,Watching Sharknado 3.\nI can't tell if that's Tara Reid or a walking dumpster fire.\n#gross #Ewwwwwwwwwww
4936,2,Funny how a song takes you back! Pumped Up Kicks will always be my modern dance class at Eastern. ’Ê_’±Ÿ
4937,23,#MACtion Eastern Basketball ’Ê_’À€’Ê_’À€ http://t.co/qC1uTBJuZY
4938,3,Eye #surf #rockstar #astrology #flux the perfect 4 piece customized set lips #frenchkiss #liftoff gloss http://t.co/9DCor7dF
4939,18,Walk to campus was much needed. I think ill just go to the gym in my break. Need to let off some steam. #stressreliever
4940,6,"Click the pic for the Thursday, July 21, 9:45am free ride with Cycle Star ShawnL...share with your friends and... https://t.co/96WZEgsanR"
